Make,Model,Vehicle Type,Vehicle Type NEW
BMW,323IS,PASSENGER CAR,Passenger Car
GENUINE SCOOTERS,BUDDY 50,MOTORCYCLE,Motorcycle
GMC,CANYON,INCOMPLETE VEHICLE,Motor Home
GLOBAL MOTORSPORT GROUP,SOFTAIL,MOTORCYCLE,Motorcycle
DODG,D3PU,INCOMPLETE VEHICLE,Motor Home
HARLEY DAVIDSON,FLDE / DELUXE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,V-ROD,MOTORCYCLE,Motorcycle
HONDA,VF1100C,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLTRUSE / CVO ROAD GLIDE ULTRA,MOTORCYCLE,Motorcycle
DODG,RAM350,INCOMPLETE VEHICLE,Passenger Truck
E-Z-GO DIVISION OF TEXTRON,2FIVE,LOW SPEED VEHICLE (LSV),Other Buses
FERRARI,488 GTB,PASSENGER CAR,Passenger Car
DUCATI,PANIGALE,MOTORCYCLE,Motorcycle
HONDA,XL350R,MOTORCYCLE,Motorcycle
KTM,RC,MOTORCYCLE,Motorcycle
HONDA,PACIFIC COAST,MOTORCYCLE,Motorcycle
HONDA,VT600C (SHADOW VLX),MOTORCYCLE,Motorcycle
FORD,F53,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
INDIAN MOTORCYCLE,CHIEF ROADMASTER,MOTORCYCLE,Motorcycle
INDIAN MOTORCYCLE,INDIAN CHALLENGER,MOTORCYCLE,Motorcycle
KYMCO,MXU 700I LE EPS,MOTORCYCLE,Motorcycle
MAZDA,CX-30,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
ROYAL ENFIELD,INT 650,MOTORCYCLE,Motorcycle
LAND ROVER,110CSW,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
HONDA,C70,MOTORCYCLE,Motorcycle
SATURN,SW1SW,PASSENGER CAR,Passenger Car
STREETROD PRODUCTIONS INC,1934 FORD,LOW SPEED VEHICLE (LSV),Other Buses
MOTO GUZZI,NEVADA 750,MOTORCYCLE,Motorcycle
HONDA,ST1300PA,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,CVO FAT BOB,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,DYNA SUPER GLIDE POLICE,MOTORCYCLE,Motorcycle
HYUNDAI,EXCEL,PASSENGER CAR,Passenger Car
SUZUKI,VL800CL/VL800L/VL800TL,MOTORCYCLE,Motorcycle
PIAGGIO AND VESPA,LX/LXV,MOTORCYCLE,Motorcycle
PWAY,ASCENT,INCOMPLETE VEHICLE,Transit Bus
ITAS,NAVION,INCOMPLETE VEHICLE,School Bus
KAWASAKI,VERSYS 650,MOTORCYCLE,Motorcycle
SUZUKI,GSF600S,MOTORCYCLE,Motorcycle
SUZUKI,GV1400,MOTORCYCLE,Motorcycle
KTM,R-RACING F-ECF-F,MOTORCYCLE,Motorcycle
LIFAN INDUSTRY,LIFAN INDUSTRY,MOTORCYCLE,Motorcycle
MAZDA,CX5,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
VICTORY,CROSS ROADS CLASSIC,MOTORCYCLE,Motorcycle
TRIUMPH,SPEEDMASTER,MOTORCYCLE,Motorcycle
MERCEDES-BENZ,600,PASSENGER CAR,Passenger Car
KIA,SANTA FE SPORT,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
NISS,240SX,INCOMPLETE VEHICLE,Transit Bus
BMW,733I,PASSENGER CAR,Passenger Car
CHEVROLET,BERETTA,PASSENGER CAR,Passenger Car
YAMAHA,MTN690 (MT-07),MOTORCYCLE,Motorcycle
BMW,K 1300 S,MOTORCYCLE,Motorcycle
BUIC,PASSVAN,INCOMPLETE VEHICLE,School Bus
PLYMOUTH,COLT,PASSENGER CAR,Passenger Car
ROLLS ROYCE,SILVER SPIRIT,PASSENGER CAR,Passenger Car
KTM,V-TWIN RC8 ADVENTURE,MOTORCYCLE,Motorcycle
C/K 2500,SILVERADO,INCOMPLETE VEHICLE,Other Buses
MERC,MARAUDER,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
MITSUBISHI,I-MIEV,PASSENGER CAR,Passenger Car
SUZUKI,VS800GL,MOTORCYCLE,Motorcycle
THOMAS BUILT,MVP-ER (ENGINE REAR),BUS,Transit Bus
DODG,CONV,INCOMPLETE VEHICLE,Motor Home
CHEVROLET,SUBURBAN,TRUCK,Combination Long-haul Truck
BMW,G 310 R,MOTORCYCLE,Motorcycle
BUELL,XB9SL,MOTORCYCLE,Motorcycle
CHEV,BUS,INCOMPLETE VEHICLE,Other Buses
CHEV,EXPRESS G2500,INCOMPLETE VEHICLE,Motorcycle
CHEVROLET,CAPRICE POLICE VEHICLE,PASSENGER CAR,Passenger Car
THMS,SCHOOL BUS,INCOMPLETE VEHICLE,Refuse Truck
NISSAN,NX,PASSENGER CAR,Passenger Car
FORD,F-350,INCOMPLETE VEHICLE,Transit Bus
FORD,CUTAWAY BUS,INCOMPLETE VEHICLE,Combination Long-haul Truck
CHONGQING LIYANG JIAYU MOTORCYCLE,CHONGQING LIYANG JIAYU MOTORCYCLE,MOTORCYCLE,Motorcycle
FERRARI,TESTAROSSA,PASSENGER CAR,Passenger Car
TH!NK,CITY,PASSENGER CAR,Passenger Car
APRILIA,MOJITO 150,MOTORCYCLE,Motorcycle
HONDA,CN250 (HELIX),MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHTP / POLICE ELECTRA GLIDE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FXDS CONV,MOTORCYCLE,Motorcycle
BMW,645CIC,PASSENGER CAR,Passenger Car
BMW,K 1200 GT,MOTORCYCLE,Motorcycle
CHEV,BOX VAN,INCOMPLETE VEHICLE,Refuse Truck
HONDA,HAWK GT,MOTORCYCLE,Motorcycle
HONDA,NIGHTHAWK 750,MOTORCYCLE,Motorcycle
INDIAN MOTORCYCLE,SPRINGFIELD DARK HORSE,MOTORCYCLE,Motorcycle
JAGUAR,XJ12,PASSENGER CAR,Passenger Car
HARLEY DAVIDSON,FLHPI,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHTC ULTRA,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,HERITAGE SOFTAIL CLASSIC SHRINE,MOTORCYCLE,Motorcycle
HONDA,CBR900/CBR929,MOTORCYCLE,Motorcycle
DODG,VAN/CON,INCOMPLETE VEHICLE,Other Buses
MERCEDES-BENZ,280,PASSENGER CAR,Passenger Car
YAMAHA,WR25R,MOTORCYCLE,Motorcycle
APRILIA,PEGASO 650,MOTORCYCLE,Motorcycle
ATK,605 DUAL SPORT,MOTORCYCLE,Motorcycle
BENTLEY,AZURE,PASSENGER CAR,Passenger Car
OLDSMOBILE,TORONADO,PASSENGER CAR,Passenger Car
BUICK,SOMERSET,PASSENGER CAR,Passenger Car
CHEV,FLAATBED,INCOMPLETE VEHICLE,Motor Home
SUZUKI,GZ250K,MOTORCYCLE,Motorcycle
MAZDA,GLC,PASSENGER CAR,Passenger Car
HONDA,CBR300,MOTORCYCLE,Motorcycle
HONDA,CBR650,MOTORCYCLE,Motorcycle
HONDA,CBR900/CBR954,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,SOFTAIL SPRINGER,MOTORCYCLE,Motorcycle
HONDA,PIONEER,MOTORCYCLE,Motorcycle
DUCATI,SCRAMBLER,MOTORCYCLE,Motorcycle
TRIUMPH,TROPHY,MOTORCYCLE,Motorcycle
RAVEN MOTORCYCLE,CHOPPER,MOTORCYCLE,Motorcycle
KAWASAKI,KE100,MOTORCYCLE,Motorcycle
KAWASAKI,KDX200,MOTORCYCLE,Motorcycle
KYMCO,VENOX,MOTORCYCLE,Motorcycle
CHEV,TILT MASTER W4S042,INCOMPLETE VEHICLE,Combination Short-haul Truck
MERCEDES-BENZ,B-CLASS,PASSENGER CAR,Passenger Car
MITSUBISHI,SP,TRUCK,Refuse Truck
NISSAN,PATHFINDER,TRUCK,Refuse Truck
GMC,SYCLONE,INCOMPLETE VEHICLE,Light Commercial Truck
SMART,EQ FORTWO,PASSENGER CAR,Passenger Car
DAIX,1ST GENERATION,MOTORCYCLE,Motorcycle
FERRARI,458 ITALIA,PASSENGER CAR,Passenger Car
FERRARI,F430 SPIDER,PASSENGER CAR,Passenger Car
USA MOTORTOYS,USA MOTORTOYS,MOTORCYCLE,Motorcycle
YAMAHA,WR250X/WR250XC,MOTORCYCLE,Motorcycle
PLYMOUTH,RELIANT,PASSENGER CAR,Passenger Car
SPYDER,F3-T,MOTORCYCLE,Motorcycle
FORD,EXPD,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
FORD,F2PU,INCOMPLETE VEHICLE,Transit Bus
CHEV,C6000,INCOMPLETE VEHICLE,Passenger Truck
SUZUKI,DL650K,MOTORCYCLE,Motorcycle
SUZUKI,GSX600FK,MOTORCYCLE,Motorcycle
INFINITI,M56,PASSENGER CAR,Passenger Car
GMC,C3500,INCOMPLETE VEHICLE,Combination Short-haul Truck
GMC,HI-CUBE,TRUCK,Passenger Truck
HARLEY DAVIDSON,CVO ULTRAL CLASSIC ELECTRA GLIDE 6,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHTCUI / FLHTCUI ANNIVERSARY,MOTORCYCLE,Motorcycle
VOLKSWAGEN,KOMBI,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
VICTORY,GUNNER,MOTORCYCLE,Motorcycle
IRBITSKI MOTOTSICLETNY ZAVOD,"TOURIST, PATROL, & GEAR UP",MOTORCYCLE,Motorcycle
YAMAHA,YP400 / MAJESTY,MOTORCYCLE,Motorcycle
APRILIA,CAPONORD 1200 ADD,MOTORCYCLE,Motorcycle
BMW,F 650 CS,MOTORCYCLE,Motorcycle
BMW,K 1200 R,MOTORCYCLE,Motorcycle
PAUL YAFFE ORIGINALS,PAUL YAFFE ORIGINAL,MOTORCYCLE,Motorcycle
PIAGGIO AND VESPA,PIAGGIO FLY,MOTORCYCLE,Motorcycle
PLYMOUTH,ARROW,TRUCK,Passenger Truck
HARLEY DAVIDSON,CVO ELECTRA GLIDE ULTRA LIMITED,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,CVO SOFTAIL DELUXE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,XL883R,MOTORCYCLE,Motorcycle
HMMD,G30,INCOMPLETE VEHICLE,Light Commercial Truck
CHRYSLER,IMPERIAL,PASSENGER CAR,Passenger Car
MOTO GUZZI,V11,MOTORCYCLE,Motorcycle
HONDA,NQ50,MOTORCYCLE,Motorcycle
HONDA,VTX1800S1 (VTX),MOTORCYCLE,Motorcycle
FORD,BOX VAN,INCOMPLETE VEHICLE,Motorcycle
HYUNDAI,VENUE,PASSENGER CAR,Passenger Car
LAMBORGHINI,LM002,PASSENGER CAR,Passenger Car
MASERATI,COUPE,PASSENGER CAR,Passenger Car
FRHT,SCBUS,INCOMPLETE VEHICLE,Combination Long-haul Truck
HARLEY DAVIDSON,STREET ROD,MOTORCYCLE,Motorcycle
OREION MOTORS,OREION MOTORS,LOW SPEED VEHICLE (LSV),Other Buses
PONTIAC,LEMANS,PASSENGER CAR,Passenger Car
HONDA,CMX500 (REBEL500),MOTORCYCLE,Motorcycle
YAMAHA,FZ-10,MOTORCYCLE,Motorcycle
APRILIA,SCARABEO 100,MOTORCYCLE,Motorcycle
BMW,850CI,PASSENGER CAR,Passenger Car
HONDA,NC700XL (NC700X),MOTORCYCLE,Motorcycle
SUZUKI,SV650/SV650S/SV650SF,MOTORCYCLE,Motorcycle
HONDA,VTX1800C3/VTX1800C,MOTORCYCLE,Motorcycle
HONDA,VFR1200X,MOTORCYCLE,Motorcycle
HYUNDAI,VELOSTER N,PASSENGER CAR,Passenger Car
MV AGUSTA MOTOR,B1,MOTORCYCLE,Motorcycle
WORKHORSE,P42,TRUCK,Single Unit Long-haul Truck
BMW,325I/325IS,PASSENGER CAR,Passenger Car
BMW,K 1200 S,MOTORCYCLE,Motorcycle
BMW,R 1100 RS,MOTORCYCLE,Motorcycle
PIAGGIO AND VESPA,GTS RST / SEI GIORNI,MOTORCYCLE,Motorcycle
BUELL,LIGHTNING,MOTORCYCLE,Motorcycle
SUZUKI,TU250XL8,MOTORCYCLE,Motorcycle
HONDA,CBF300,MOTORCYCLE,Motorcycle
HONDA,CIVIC SI,PASSENGER CAR,Passenger Car
DUCATI,SS900/900 SPORT,MOTORCYCLE,Motorcycle
FERRARI,599 GTB FIORANO,PASSENGER CAR,Passenger Car
HUSQVARNA,701 ENDURO,MOTORCYCLE,Motorcycle
VOLKSWAGEN,ARTEON,PASSENGER CAR,Passenger Car
URAL SIDECARS & SOLOS,URAL,MOTORCYCLE,Motorcycle
YAMAHA,XV1600 ROAD STAR CLASSIC,MOTORCYCLE,Motorcycle
KTM,690 SMC,MOTORCYCLE,Motorcycle
LEXUS,LC,PASSENGER CAR,Passenger Car
BIG DOG MOTORCYCLES,CHOPPER - DT,MOTORCYCLE,Motorcycle
BMW,525IAT,PASSENGER CAR,Passenger Car
MAZDA,B4000,TRUCK,Combination Short-haul Truck
MITS,CAB CHAS,INCOMPLETE VEHICLE,Other Buses
CHEVY,3VAN,INCOMPLETE VEHICLE,Other Buses
MV AGUSTA MOTOR,F5,MOTORCYCLE,Motorcycle
ROYAL ENFIELD,500CC,MOTORCYCLE,Motorcycle
DUCATI,907IE,MOTORCYCLE,Motorcycle
DUCATI,MONSTER(NAKED STANDARD BIKE),MOTORCYCLE,Motorcycle
DODG,B2VAN,INCOMPLETE VEHICLE,Transit Bus
DODG,SPRINTER,INCOMPLETE VEHICLE,Transit Bus
DODGE,RAIDER,TRUCK,Combination Long-haul Truck
STERLING MOTOR CAR,MINI,PASSENGER CAR,Passenger Car
SUZUKI,GSX-R1100,MOTORCYCLE,Motorcycle
GMC,W3500,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
HARLEY DAVIDSON,FXBRS ANX / 115TH ANNIVERSARY BREAKOUT 114,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,XG500 / STREET 500,MOTORCYCLE,Motorcycle
ISU,FB,INCOMPLETE VEHICLE,Other Buses
HONDA,XL250R,MOTORCYCLE,Motorcycle
FORD,SCHBUS,INCOMPLETE VEHICLE,Combination Long-haul Truck
HARLEY DAVIDSON,FXDRS / FXDR 114,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,XLH 883,MOTORCYCLE,Motorcycle
KAWASAKI,VOYAGER XII,MOTORCYCLE,Motorcycle
KTM,SUPER DUKE GT,MOTORCYCLE,Motorcycle
MERCEDES-BENZ,260,PASSENGER CAR,Passenger Car
NISSAN,NV200,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
RAM,CARGO VAN,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
TAOTAO,POWERMAX 150,MOTORCYCLE,Motorcycle
VANDERHALL MOTOR WORKS,CARMEL,MOTORCYCLE,Motorcycle
BENTLEY,ARNAGE,PASSENGER CAR,Passenger Car
CHEV,TILT MASTER W35042,INCOMPLETE VEHICLE,Refuse Truck
DODG,FLATBED,INCOMPLETE VEHICLE,Motor Home
DODGE,DAKOTA,BUS,School Bus
DUCATI,STREETFIGHTER (SFT),MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,FLHTCI / ELECTRA GLIDE CLASSIC,MOTORCYCLE,Motorcycle
HONDA,CIV4D,PASSENGER CAR,Passenger Car
HONDA,NC700XD (NC700X DCT),MOTORCYCLE,Motorcycle
KAWASAKI,EX500,MOTORCYCLE,Motorcycle
KAWASAKI,NINJA ZX-9R,MOTORCYCLE,Motorcycle
MOTO GUZZI,BREVA 750,MOTORCYCLE,Motorcycle
SUZUKI,DR650S,MOTORCYCLE,Motorcycle
SUZUKI,GW250L,MOTORCYCLE,Motorcycle
HONDA,CBR900,MOTORCYCLE,Motorcycle
KYMCO,AGILITY,MOTORCYCLE,Motorcycle
GMC,5000,INCOMPLETE VEHICLE,School Bus
HARLEY DAVIDSON,CVO ROAD KING 4,MOTORCYCLE,Motorcycle
HONDA,CHF50 (METROPOLITAN II),MOTORCYCLE,Motorcycle
KTM,SUPER ADVENTURE,MOTORCYCLE,Motorcycle
KYMCO,XCITING,MOTORCYCLE,Motorcycle
MITS,TK649,INCOMPLETE VEHICLE,Motorcycle
OLDSMOBILE,CUTLASS CRUISER,PASSENGER CAR,Passenger Car
SUZUKI,GSF1250SA,MOTORCYCLE,Motorcycle
SYM,FIDDLE II / LANCE CALI CLASSIC/LANCE HAVANA CLASSIC/LANCE PCH/LANCE CABO 125,MOTORCYCLE,Motorcycle
ZHEJIANG JMSTAR SHENKE MOTORCYCLE CO,YY50QT-12/YY150T-12/YY250T-12,MOTORCYCLE,Motorcycle
BENTLEY,BROOKLANDS,PASSENGER CAR,Passenger Car
BETA,X TRAINER,MOTORCYCLE,Motorcycle
BMW,R 100 R,MOTORCYCLE,Motorcycle
BMW,R 1100 GS,MOTORCYCLE,Motorcycle
DODG,RAM 4500,INCOMPLETE VEHICLE,Other Buses
FORD,MIRANDA CLASS A,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
GUANGDONG QINGXIN LIANTONG INDUSTRY CO. LTD.,GUANGDONG QINGXIN LIANTONG,MOTORCYCLE,Motorcycle
VICTORY,OCTANE,MOTORCYCLE,Motorcycle
YONGFU,YN50QT-12 / YN125-12 / YN150T-12 / YN250T-12 / YN300-12 ETC.,MOTORCYCLE,Motorcycle
CADI,HEARSE,INCOMPLETE VEHICLE,Motorcycle
CHEV,K3500,INCOMPLETE VEHICLE,Transit Bus
GMC,F3500,INCOMPLETE VEHICLE,Combination Long-haul Truck
KYMCO,PEOPLE,MOTORCYCLE,Motorcycle
TOYOTA,4RUNNER,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
BETA,390RR,MOTORCYCLE,Motorcycle
ISUZU,VL1500TK,TRUCK,Single Unit Long-haul Truck
KAWASAKI,W650,MOTORCYCLE,Motorcycle
MAYBACH,62,PASSENGER CAR,Passenger Car
STERLING MOTOR CAR,MAESTRO,PASSENGER CAR,Passenger Car
SUZUKI,DL1000L,MOTORCYCLE,Motorcycle
WRKH,FORWARD CONTROL CHASSIS,INCOMPLETE VEHICLE,Transit Bus
CAN-AM,SPYDER F3,MOTORCYCLE,Motorcycle
FORD,TRANSIT 250 VAN,INCOMPLETE VEHICLE,Refuse Truck
ITALJET,TORPEDO 125 MC,MOTORCYCLE,Motorcycle
MOTO GUZZI,NORGE GT 8V,MOTORCYCLE,Motorcycle
RAM,6500,INCOMPLETE VEHICLE,Combination Long-haul Truck
SPYDER,"F3, F3 S",MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,CVO SOFTAIL DEUCE 2,MOTORCYCLE,Motorcycle
YAMAHA,WR426F,MOTORCYCLE,Motorcycle
APRILIA,SPORTCITY ONE 125,MOTORCYCLE,Motorcycle
BUELL,XB9SX,MOTORCYCLE,Motorcycle
CHEVY,FLTBD,INCOMPLETE VEHICLE,Combination Short-haul Truck
DODG,RAM4500,INCOMPLETE VEHICLE,Motor Home
MOTO GUZZI,V7 STONE,MOTORCYCLE,Motorcycle
PIAGGIO AND VESPA,FLY,MOTORCYCLE,Motorcycle
SAAB,9-4X,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
ASTON MARTIN,V12 VANTAGE,PASSENGER CAR,Passenger Car
DODGE,RAM,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
HARLEY DAVIDSON,ROAD GLIDE ULTRA 103,MOTORCYCLE,Motorcycle
INDIAN MOTORCYCLE,SCOUT ABS,MOTORCYCLE,Motorcycle
KAWASAKI,Z900RS,MOTORCYCLE,Motorcycle
SUZUKI,DR125SE,MOTORCYCLE,Motorcycle
SUZUKI,VZ800/VZ800Z,MOTORCYCLE,Motorcycle
YAMAHA,SR400,MOTORCYCLE,Motorcycle
JAGUAR,SUPER V8,PASSENGER CAR,Passenger Car
PONTIAC,PHOENIX,PASSENGER CAR,Passenger Car
ROLLS ROYCE,SILVER SPUR,PASSENGER CAR,Passenger Car
SUZUKI,SV650A/SV650SA,MOTORCYCLE,Motorcycle
BMW,M550I,PASSENGER CAR,Passenger Car
BMW,R 1150 R,MOTORCYCLE,Motorcycle
CHEV,K30,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
CLASSIC MOTORCYCLES & SIDECARS,TWIST N GO (TNG),MOTORCYCLE,Motorcycle
GMC,SIERRA LIMITED,TRUCK,Single Unit Long-haul Truck
HARLEY DAVIDSON,FXDBI / DYNA STREET BOB,MOTORCYCLE,Motorcycle
HYUNDAI,XG300,PASSENGER CAR,Passenger Car
ISUZU,NRR,INCOMPLETE VEHICLE,Motorcycle
PIAGGIO AND VESPA,X-9,MOTORCYCLE,Motorcycle
TOYOTA,STARLET,PASSENGER CAR,Passenger Car
CHEV,G30 EXTENDED,INCOMPLETE VEHICLE,Motorcycle
DODG,D2PU,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
HARLEY DAVIDSON,CVO ROAD KING 3,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,NIGHT ROD,MOTORCYCLE,Motorcycle
HONDA,SA50P,MOTORCYCLE,Motorcycle
MOTO GUZZI,CYC,MOTORCYCLE,Motorcycle
VICTORY,HAMMER,MOTORCYCLE,Motorcycle
YAMAHA,FZ6,MOTORCYCLE,Motorcycle
DODG,D350 PU,INCOMPLETE VEHICLE,Other Buses
DODGE,COLT,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
YAMAHA,YJ50R VINO,MOTORCYCLE,Motorcycle
PEUGEOT,505,PASSENGER CAR,Passenger Car
SUBARU,BRAT,TRUCK,Combination Long-haul Truck
VICTORY,VEGAS EIGHT BALL,MOTORCYCLE,Motorcycle
YAMAHA,MTM850 (XSR900),MOTORCYCLE,Motorcycle
YAMAHA,XC50 / VINO CLASSIC,MOTORCYCLE,Motorcycle
FORD,F3PU,TRUCK,Passenger Truck
KTM,ENDURO FOUR-STROKE/EXC-R,MOTORCYCLE,Motorcycle
LAND ROVER,DEFENDER 110,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
PLYMOUTH,CONQUEST,PASSENGER CAR,Passenger Car
CHEV,21RDTREK,INCOMPLETE VEHICLE,Motor Home
FERRARI,550 MARANELLO,PASSENGER CAR,Passenger Car
HARLEY DAVIDSON,HERITAGE SOFTAIL CLASSIC 103 SHRINE,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,SPORTSTER XL883 SUPERLOW,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,XL1200C / 1200 CUSTOM,MOTORCYCLE,Motorcycle
HONDA,NC700XD/NC700X,MOTORCYCLE,Motorcycle
ISUZU,BOX,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
MOTOR COACH INDUSTRIES,102DL3 INTERCITY/D4500,BUS,Transit Bus
PIAGGIO AND VESPA,MP3,MOTORCYCLE,Motorcycle
SUZUKI,DR650SEL8,MOTORCYCLE,Motorcycle
SUZUKI,GSX1300RAL/GSX1300RAZL,MOTORCYCLE,Motorcycle
YAMAHA,XSR900,MOTORCYCLE,Motorcycle
CADI,LIMOUSINE,INCOMPLETE VEHICLE,School Bus
CHEV,G-P,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
CHEV,K1500,INCOMPLETE VEHICLE,Combination Long-haul Truck
UTILIMASTER MOTOR CORPORATION,AEROMATE,TRUCK,Single Unit Long-haul Truck
BAJAJ AUTO,LEGEND,MOTORCYCLE,Motorcycle
FERRARI,488 PISTA,PASSENGER CAR,Passenger Car
GMC,SIERRA,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
HUSQVARNA,TE 310,MOTORCYCLE,Motorcycle
RAM,4500,INCOMPLETE VEHICLE,Light Commercial Truck
SUBARU,XT,PASSENGER CAR,Passenger Car
WESTWARD INDUSTRIES,GO-4 P35,MOTORCYCLE,Motorcycle
CADI,COMMERCIAL CHASSIS,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
DODG,V25,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
EAGLE TRAILER MANUFACTURING,EAGLE TRAILER MANUFACTURING,TRAILER,Combination Long-haul Truck
GEM,GEM,LOW SPEED VEHICLE (LSV),Other Buses
HONDA,VT1100C,MOTORCYCLE,Motorcycle
ISUZU,TROOPER II,TRUCK,Passenger Truck
KAWASAKI,KLX230,MOTORCYCLE,Motorcycle
THUNDER MOUNTAIN CUSTOM CYCLES,BLACKHAWK,MOTORCYCLE,Motorcycle
TOYOTA,BOX TRK,PASSENGER CAR,Passenger Car
DGEN,RAM 5500,INCOMPLETE VEHICLE,Light Commercial Truck
DUCATI,900,MOTORCYCLE,Motorcycle
BMW,533I,PASSENGER CAR,Passenger Car
FORD,WGN VAN,TRUCK,Combination Short-haul Truck
HARLEY DAVIDSON,VRSCF / V-ROD MUSCLE,MOTORCYCLE,Motorcycle
SUZUKI,TU250XL9,MOTORCYCLE,Motorcycle
YAMAHA,XV920K,MOTORCYCLE,Motorcycle
BMW,R 1200 RS,MOTORCYCLE,Motorcycle
RAM,PROMASTER 3500,INCOMPLETE VEHICLE,Combination Short-haul Truck
SUZUKI,VS700,MOTORCYCLE,Motorcycle
PIAGGIO AND VESPA,"GTS / GTV, VESPA GTS / GTV",MOTORCYCLE,Motorcycle
RAM,PROMASTER 2500,INCOMPLETE VEHICLE,School Bus
HUSQVARNA,TE 511,MOTORCYCLE,Motorcycle
BENTLEY,TURBO,PASSENGER CAR,Passenger Car
BMW,750LXI / ALPINA B7,PASSENGER CAR,Passenger Car
CAN-AM,SPYDER RT,MOTORCYCLE,Motorcycle
MOTO GUZZI,V7 SPECIAL,MOTORCYCLE,Motorcycle
DUCATI,HYPERMOTARD,MOTORCYCLE,Motorcycle
HARLEY DAVIDSON,CVO V-ROD,MOTORCYCLE,Motorcycle
TRIUMPH,ROCKET 3,MOTORCYCLE,Motorcycle
BETA,VT,MOTORCYCLE,Motorcycle
INFINITI,M35H,PASSENGER CAR,Passenger Car
KYMCO,SUPER 8 150,MOTORCYCLE,Motorcycle
FERRARI,F430 COUPE,PASSENGER CAR,Passenger Car
ALFA ROMEO,164,PASSENGER CAR,Passenger Car
GENUINE SCOOTERS,ROUGHHOUSE 50 / RATTLER 50 / BLACK CAT,MOTORCYCLE,Motorcycle
SUZUKI,DR-Z400SML9,MOTORCYCLE,Motorcycle
SUZUKI,SV1000 / SV1000S,MOTORCYCLE,Motorcycle
SUZUKI,V-STROM 1000 ABS(DL1000AL8) / V-STROM 1000 XT ABS(DL100XAL8),MOTORCYCLE,Motorcycle
HONDA,VT1300 (SABRE),MOTORCYCLE,Motorcycle
HONDA,XL185,MOTORCYCLE,Motorcycle
APRILIA,RSV MILLE,MOTORCYCLE,Motorcycle
MITSUBISHI,SPX,TRUCK,Light Commercial Truck
MOTO GUZZI,CAL1100,MOTORCYCLE,Motorcycle
SUZUKI,DL650XAL7,MOTORCYCLE,Motorcycle
KAWASAKI,KLX250SF,MOTORCYCLE,Motorcycle
LAFORZA,PRIMA,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
SUZUKI,GS500(GS500H)/GS500F(GS500FH),MOTORCYCLE,Motorcycle
SUZUKI,GSX750FK,MOTORCYCLE,Motorcycle
SUZUKI,SFV650,MOTORCYCLE,Motorcycle
ACURA,1.6EL,PASSENGER CAR,Passenger Car
BENTLEY,BENTAYGA,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
CAGIVA MOTOR S.P.A,F4,MOTORCYCLE,Motorcycle
CHEV,G3500,INCOMPLETE VEHICLE,Motor Home
CHEVR,CUBE,INCOMPLETE VEHICLE,Motorcycle
